Date,Fuel_Used_Liters,Coal_Mined_Tonnes,CO2_Emitted_kg,Trapped_Carbon_kg,Potential_CO2_from_Coal_kg
2004-05-07,28463.1869633064,42623.27727231277,76281.34106166117,14918147.045309467,54749599.65628574
2004-05-08,29895.44413729125,32812.76467573694,80119.79028794056,11484467.636507928,42147996.2259841
2004-05-09,30044.224089205512,25118.551024953373,80518.52055907078,8791492.85873368,32264778.791552607
2004-05-10,28456.738091441304,29376.947153850695,76264.0580850627,10281931.503847742,37734688.619121216
2004-05-11,27285.819171747138,33602.328713366966,73125.99538028233,11760815.049678436,43162191.232319854
2004-05-12,26914.313011157952,34135.135718153964,72130.35886990331,11947297.501353886,43846581.82996876
2004-05-13,29542.391879765553,31562.85281769193,79173.61023777169,11046998.486192176,40542484.44432528
2004-05-14,26586.263901941325,44409.921629016215,71251.18725720275,15543472.570155673,57044544.33247132
2004-05-15,25054.27384170944,42255.06485281323,67145.4538957813,14789272.69848463,54276630.80343859
2004-05-16,25036.423521153032,31798.446398763514,67097.61503669013,11129456.23956723,40845104.399211735
2004-05-17,21942.379111979957,40554.94398707326,58805.57602010629,14194230.395475639,52092825.551395595
2004-05-18,31501.148908045092,32263.752100051966,84423.07907356085,11292313.235018188,41442789.57251675
2004-05-19,23437.63403009586,35837.769139463126,62812.859200656916,12543219.198812094,46033614.45964038
2004-05-20,24714.031184843083,36248.04468850214,66233.60357537947,12686815.64097575,46560613.402380995
2004-05-21,28173.05977973704,33971.01678855172,75503.80020969527,11889855.875993103,43635771.06489468
2004-05-22,26098.98822659854,39044.23062858524,69945.2884472841,13665480.720004834,50152314.24241774
2004-05-23,25739.877335530884,41499.10764429134,68982.87125922277,14524687.675501969,53305603.769092225
2004-05-24,27466.3904585864,41664.875038502316,73609.92642901155,14582706.26347581,53518531.98695622
2004-05-25,28617.134543634085,36515.063225194855,76693.92057693936,12780272.128818199,46903598.71276279
2004-05-26,27320.435487432398,36259.27037823086,73218.76710631883,12690744.6323808,46575032.80083754
2004-05-27,27355.992696327306,40379.515998469215,73314.06042615719,14132830.599464223,51867488.300033696
2004-05-28,27423.2515664216,46143.72826599634,73494.31419800989,16150304.893098718,59271618.95767229
2004-05-29,24789.785566431317,45027.356891442454,66436.62531803593,15759574.912004858,57837639.927057825
2004-05-30,22820.482501068243,38963.779960248095,61158.893102862894,13637322.986086834,50048975.35893868
2004-05-31,25432.461547601848,45988.61321020631,68158.99694757296,16096014.62357221,59072373.66851001
2004-06-01,23263.596943635006,51370.51042960237,62346.43980894182,17979678.650360826,65985420.64682423
2004-06-02,22907.625084686282,38694.22427676443,61392.43522695924,13542978.49686755,49702731.08350391
2004-06-03,29283.05477964675,52617.329201444925,78478.58680945329,18416065.220505722,67586959.359256
2004-06-04,20137.33569623622,37691.060187011404,53968.059665913075,13191871.065453991,48414166.810216144
2004-06-05,25924.780707192138,48775.11385849095,69478.41229527493,17071289.85047183,62651633.75123162
2004-06-06,22389.36157665756,49827.31024746093,60003.489025442264,17439558.586611327,64003180.01286357
2004-06-07,23879.17220820754,52655.16512993604,63996.18151799621,18429307.795477614,67635559.60940284
2004-06-08,26651.143265916817,51098.37960943827,71425.06395265707,17884432.863303393,65635868.608323455
2004-06-09,21523.648486602888,42944.02617272907,57683.377944095744,15030409.160455173,55161601.61887048
2004-06-10,18123.75678678452,63838.55916783433,48571.66818858252,22343495.708742015,82000629.2510832
2004-06-11,23654.680158406343,52970.267995259885,63394.542824529,18539593.798340958,68040309.23991132
2004-06-12,16551.625319336334,50274.47572865356,44358.35585582138,17596066.505028743,64577564.07345549
2004-06-13,24751.034575294205,62753.41891331146,66332.77266178848,21963696.61965901,80606766.59414856
2004-06-14,23502.469900985205,52419.399691897546,62986.61933464035,18346789.89216414,67332718.9042424
2004-06-15,22325.048985481888,61511.04019636801,59831.13128109146,21528864.0687288,79010931.1322347
2004-06-16,23789.289864663515,60606.35462861001,63755.29683729822,21212224.1200135,77848862.52044955
2004-06-17,27928.231819845747,53575.55311774117,74847.6612771866,18751443.591209408,68817797.97973852
2004-06-18,21863.678998686464,54264.996246784234,58594.65971647973,18992748.68637448,69703387.67899434
2004-06-19,21669.311128750818,59414.10925171823,58073.7538250522,20794938.238101378,76317423.33383206
2004-06-20,24071.967654813412,59305.320747800884,64512.873314899945,20756862.26173031,76177684.50055024
2004-06-21,21022.428375756142,62722.82301971711,56340.108047026464,21952988.056900986,80567466.16882661
2004-06-22,19980.10911630633,58078.46661735205,53546.69243170096,20327463.316073216,74601790.36998871
2004-06-23,21863.695651951093,60879.04691011325,58594.70434722893,21307666.418539636,78199135.75604047
2004-06-24,18344.02336810771,63450.235318117346,49161.98262652867,22207582.36134107,81501827.26612173
2004-06-25,21587.66101991791,61978.29743955849,57854.93153338,21692404.10384547,79611123.06111287
2004-06-26,21649.017201269686,54985.47539291481,58019.36609940276,19244916.387520183,70628843.14219907
2004-06-27,19376.62129024705,61855.97230259535,51929.3450578621,21649590.30590837,79453996.42268372
2004-06-28,18310.931251693095,62790.64465174768,49073.295754537496,21976725.628111687,80654583.0551699
2004-06-29,18874.45561486976,68400.57530326516,50583.54104785096,23940201.356142804,87860538.97704409
2004-06-30,23645.409007785653,59547.10344380309,63369.696140865555,20841486.205331083,76488254.37356508
2004-07-01,23907.942618919515,67682.13865786404,64073.28621870431,23688748.530252412,86937707.10602635
2004-07-02,18430.49198993614,72994.01526755828,49393.71853302886,25547905.343645394,93760812.61117859
2004-07-03,19163.028123549866,72077.65006244679,51356.915371113646,25227177.521856375,92583741.50521289
2004-07-04,17582.8957851717,70625.10912510318,47122.16070426015,24718788.19378611,90717952.67119503
2004-07-05,15736.47076658543,61210.23057655893,42173.74165444895,21423580.701795626,78624541.17558995
2004-07-06,18541.484352369305,63769.54128989605,49691.17806434974,22319339.451463617,81911975.78687148
2004-07-07,20728.729584336994,67811.83037045159,55552.99528602315,23734140.629658055,87104296.11084506
2004-07-08,20331.356096352985,62314.50963552675,54488.034338226,21810078.372434363,80042987.62683411
2004-07-09,18124.78500279918,78274.22053622716,48574.42380750181,27395977.187679507,100543236.27878378
2004-07-10,17205.106706285835,76965.88209633822,46109.68597284604,26938058.733718373,98862675.55274643
2004-07-11,16721.834458523175,63737.81961485759,44814.51634884211,22308236.865200154,81871229.29528457
2004-07-12,16290.102460395343,66807.129378531,43657.47459385952,23382495.282485846,85813757.68672305
2004-07-13,19861.14983644322,60311.087740859264,53227.88156166783,21108880.70930074,77469592.20313372
2004-07-14,17751.231816677282,65143.71788837048,47573.30126869512,22800301.260929666,83677105.62761188
2004-07-15,14051.301167023674,63143.68492906994,37657.48712762345,22100289.725174475,81108063.29139033
2004-07-16,16390.059080222705,61821.28655254797,43925.358334996854,21637450.293391787,79409442.57674785
2004-07-17,15102.465629058266,78807.35021453696,40474.607885876154,27582572.57508793,101228041.3505727
2004-07-18,20007.226980513322,68816.00798892713,53619.36830777571,24085602.79612449,88394162.26177688
2004-07-19,11417.575613219806,70889.88828886555,30599.10264342908,24811460.90110294,91058061.50704779
2004-07-20,18691.768847216004,72211.82036828125,50093.940510538894,25274137.128898434,92756083.26305725
2004-07-21,19912.69443551236,66871.99786675996,53366.021087173125,23405199.253365986,85897081.25985317
2004-07-22,18758.5596212351,70576.89748600479,50272.93978491007,24701914.12010167,90656024.82077314
2004-07-23,16328.33047519417,69752.79637375027,43759.92567352038,24413478.730812594,89597466.94208223
2004-07-24,20660.51578769043,75622.41077800686,55370.18231101036,26467843.772302397,97136986.6443498
2004-07-25,17677.96184821535,64901.46013488575,47376.93775321714,22715511.047210008,83365925.54326072
2004-07-26,14524.181372748984,70799.0607102617,38924.80607896728,24779671.248591594,90941393.48233116
2004-07-27,14025.707116318199,64494.48450499185,37588.895071732775,22573069.576747146,82843165.34666203
2004-07-28,16313.78792520505,68738.43172375095,43720.95163954954,24058451.10331283,88294515.5491581
2004-07-29,18376.22972572684,68262.05527115372,49248.29566494793,23891719.3449038,87682609.99579695
2004-07-30,15986.707258474635,70594.66291086642,42844.375452712025,24708132.018803246,90678844.50900792
2004-07-31,15762.34707874518,69721.10957507668,42243.09017103709,24402388.351276837,89556765.249186
2004-08-01,17280.561783349505,67723.45720745105,46311.905579376675,23703210.022607863,86990780.78297086
2004-08-02,16616.43106047046,68224.77549705424,44532.03524206083,23878671.423968986,87634724.12596618
2004-08-03,14649.228907773258,57839.03793617325,39259.93347283234,20243663.277660634,74294244.22901453
2004-08-04,14774.123008697969,68920.46524774634,39594.649663310556,24122162.836711217,88528337.61073016
2004-08-05,13704.636001156336,61285.3226364042,36728.424483098985,21449862.92274147,78720996.92646119
2004-08-06,16406.94157199285,76809.10856280413,43970.60341294084,26883187.996981446,98661299.9489219
2004-08-07,15380.819495104837,70934.3457092852,41220.59624688097,24827020.998249818,91115167.06357683
2004-08-08,14536.824986598986,72438.97762920098,38958.69096408528,25353642.17022034,93047866.76470865
2004-08-09,12281.74840413885,69903.46077458165,32915.085723092125,24466211.271103572,89790995.3649501
2004-08-10,13757.51536473282,69966.56777682382,36870.14117748396,24488298.721888334,89872056.30933018
2004-08-11,8773.106017259859,66778.76171706441,23511.924126256425,23372566.60097254,85777319.42556922
2004-08-12,13185.338840441393,63269.06863229338,35336.708092382934,22144174.02130268,81269118.65818083
2004-08-13,11039.065295997958,68099.15299871724,29584.69499327453,23834703.54955103,87473362.02685228
2004-08-14,13989.059567127832,55662.84130524303,37490.67963990259,19481994.456835058,71498919.65658467
2004-08-15,13010.474977424421,70799.19802376407,34868.07293949745,24779719.308317423,90941569.86152494
2004-08-16,15352.429402214468,64247.35628093162,41144.510797934774,22486574.698326066,82525729.14285666
2004-08-17,16008.396091292621,59593.00450751001,42902.50152466423,20857551.577628504,76547214.2898966
2004-08-18,13149.042522052381,67180.5019610409,35239.43395910038,23513175.68636432,86293354.76895705
2004-08-19,10029.639672325022,66977.8484635199,26879.43432183106,23442246.962231964,86033046.3513913
2004-08-20,14057.990102226331,64433.029442358944,37675.41347396657,22551560.304825626,82764226.31871004
2004-08-21,8262.465205071596,52788.356056625256,22143.40674959188,18475924.619818836,67806643.35473512
2004-08-22,10799.256814218013,63450.48824519555,28942.00826210428,22207670.88581844,81502152.15095368
2004-08-23,16541.652428484,56062.142701890974,44331.628508337126,19621749.94566184,72011822.30057895
2004-08-24,10635.329582520166,64020.34877372524,28502.683281154044,22407122.070803832,82234137.99985006
2004-08-25,9999.040844689607,63513.1958455166,26797.42946376815,22229618.54593081,81582700.06356607
2004-08-26,11150.307575883306,57847.221425403535,29882.824303367262,20246527.498891234,74304755.92093083
2004-08-27,10471.393030861385,63022.72105184368,28063.333322708513,22057952.368145287,80952685.1910932
2004-08-28,10172.856082794526,54985.275822163974,27263.25430188933,19244846.53775739,70628586.79356962
2004-08-29,13995.01151313714,58101.81878408043,37506.630855207535,20335636.57442815,74631786.2281513
2004-08-30,13269.899210513688,51688.0997889492,35563.32988417669,18090834.926132217,66393364.178905234
2004-08-31,15890.174552550512,56478.591558056985,42585.66780083538,19767507.045319945,72546750.8563242
2004-09-01,8988.618600652904,55922.9331598613,24089.497849749783,19573026.60595145,71833007.64384182
2004-09-02,12440.646530933971,49030.5989191092,33340.93270290305,17160709.62168822,62979804.31159577
2004-09-03,11052.73662510145,50291.142478572685,29621.33415527189,17601899.86750044,64598972.513726614
2004-09-04,11782.378014507589,41560.01265264119,31576.77307888034,14546004.428424416,53383836.25231761
2004-09-05,9706.994862490243,55183.13573444318,26014.74623147385,19314097.50705511,70882737.85089226
2004-09-06,9831.43097231282,61246.235272557125,26348.23500579836,21436182.34539499,78670789.20759961
2004-09-07,13023.476496105,55850.11960924036,34902.9170095614,19547541.863234125,71739478.63806924
2004-09-08,11920.810229479706,54070.760648267315,31947.771415005616,18924766.22689356,69453892.05269936
2004-09-09,10948.484671941997,43860.97768570701,29341.938920804554,15351342.189997453,56339425.83729065
2004-09-10,9322.636346952995,41217.49386952766,24984.66540983403,14426122.85433468,52943870.87540828
2004-09-11,10865.846548552643,43730.7319956504,29120.468750121086,15305756.19847764,56172125.24841294
2004-09-12,9310.200899768533,51896.41239304961,24951.33841137967,18163744.337567363,66660941.71887222
2004-09-13,12593.854159043916,46789.78837439815,33751.5291462377,16376425.931039352,60101483.16691442
2004-09-14,6115.524226427056,51012.30998802461,16389.60492682451,17854308.495808613,65525312.179617606
2004-09-15,10231.928423166239,39754.933321318116,27421.56817408552,13914226.66246134,51065211.85123312
2004-09-16,7832.418106496156,41622.978512193105,20990.8805254097,14568042.479267586,53464715.89891204
2004-09-17,12938.975087058334,36970.539868582055,34676.45323331634,12939688.954003718,47488658.46119364
2004-09-18,8933.317661287541,41122.723117486385,23941.291332250614,14392953.091120236,52822137.84441126
2004-09-19,9948.184738855323,41907.25404232478,26661.13510013227,14667538.91481367,53829867.81736617
2004-09-20,8287.809447803982,51454.593600035085,22211.329320114673,18009107.76001228,66093425.47924507
2004-09-21,12594.693374561626,38418.845094883814,33753.77824382516,13446595.783209335,49349006.524378255
2004-09-22,10292.695958169837,36222.91965322482,27584.425167895166,12678021.878628686,46528340.29456728
2004-09-23,11059.174589302647,32728.469910254316,29638.587899331098,11454964.46858901,42039719.59972166
2004-09-24,12564.580874112846,27170.760142389703,33673.07674262243,9509766.049836395,34900841.40289957
2004-09-25,11097.22130777872,38606.949106503685,29740.55310484697,13512432.18727629,49590626.12730399
2004-09-26,10924.284456905712,42979.1779830017,29277.08234450731,15042712.294050591,55206754.11916567
